"USER_ID","USER_VIEWED","_time",country
005400000030KK2,"ANON_USER_2033","1496868153.861",USA
00533000007JK21,"ANON_USER_2474","1496868184.772",USA
00540000003J149,"ANON_USER_748","1496868200.404",USA
005400000030KK2,"ANON_USER_2033","1496868214.821",USA
00540000003J149,"ANON_USER_748","1496868223.919",USA
00533000007B213,"ANON_USER_145","1496868295.079",EMEA
00533000007B213,"ANON_USER_145","1496868305.901",EMEA
0054000000B23B0,"ANON_USER_1254","1496868307.600",USA
0053300000B2039,"ANON_USER_2446","1496868324.566",USA
0053300000BB373,"ANON_USER_821","1496868444.831",USA
00533000003KKB7,"ANON_USER_1963","1496868677.066",USA
00540000003J149,"ANON_USER_511","1496868891.473",USA
0054000000B9B9J,"ANON_USER_2466","1496869127.400",USA
00540000003J149,"ANON_USER_511","1496869160.050",USA
0054000000B9B9J,"ANON_USER_2466","1496869426.822",USA
00533000003KKB7,"ANON_USER_1963","1496869516.421",USA
0054000000B3039,"ANON_USER_2378","1496869528.314",USA
00533000007JB0K,"ANON_USER_535","1496869848.077",USA
00533000007JB0K,"ANON_USER_535","1496869849.416",USA
0053300000B72J2,"ANON_USER_2673","1496869868.346",USA
0053300000B72J2,"ANON_USER_2673","1496869868.947",USA
005400000030703,"ANON_USER_451","1496870906.928",APAC
005400000030703,"ANON_USER_451","1496871226.922",APAC
0054000000B302K,"ANON_USER_2456","1496871539.990",EMEA
0054000000B302K,"ANON_USER_2456","1496871889.022",EMEA
00533000007JK21,"ANON_USER_3176","1496871925.619",USA
00533000007JK21,"ANON_USER_3176","1496871938.177",USA
00533000007JK21,"ANON_USER_1037","1496871946.911",EMEA
00533000007JK21,"ANON_USER_1037","1496871956.473",EMEA
00533000007JK21,"ANON_USER_1740","1496872135.935",USA
00533000007JK21,"ANON_USER_1740","1496872145.749",USA
0053300000B003K,"ANON_USER_3167","1496872361.060",USA
005400000030599,"ANON_USER_2758","1496872378.907",USA
0053300000B79B7,"ANON_USER_1717","1496873043.032",USA
005330000039930,"ANON_USER_1765","1496873226.559",EMEA
00533000007JB0K,"ANON_USER_451","1496874251.561",APAC
00533000007JB0K,"ANON_USER_451","1496874253.453",APAC
00533000007JB0K,"ANON_USER_451","1496874320.445",APAC
0054000000B9713,"ANON_USER_3273","1496874735.765",USA
0054000000B9713,"ANON_USER_3273","1496874740.810",USA
0054000000B9713,"ANON_USER_2062","1496874747.800",USA
0054000000B9713,"ANON_USER_2062","1496874751.789",USA
0054000000B2330,"ANON_USER_3322","1496875195.887",APAC
0054000000BA497,"ANON_USER_505","1496875209.276",USA
0053300000B3313,"ANON_USER_1607","1496875338.581",USA
0054000000BA497,"ANON_USER_505","1496875362.771",USA
0053300000B3313,"ANON_USER_1607","1496875419.476",USA
0053300000B3332,"ANON_USER_1607","1496875464.044",USA
0053300000B3332,"ANON_USER_1607","1496875465.512",USA
005400000033931,"ANON_USER_2520","1496875997.565",USA
0054000000337B7,"ANON_USER_2052","1496876166.426",USA
00533000007J9B2,"ANON_USER_1266","1496876166.930",USA
0054000000337B7,"ANON_USER_976","1496876196.087",EMEA
0054000000337B7,"ANON_USER_976","1496876203.652",EMEA
0054000000337B7,"ANON_USER_976","1496876219.865",EMEA
0054000000337B7,"ANON_USER_976","1496876250.558",EMEA
0054000000337B7,"ANON_USER_976","1496876251.440",EMEA
0054000000337B7,"ANON_USER_976","1496876306.071",EMEA
0054000000337B7,"ANON_USER_976","1496876315.911",EMEA
0054000000337B7,"ANON_USER_976","1496876331.079",EMEA
0053300000B0K39,"ANON_USER_1895","1496876418.641",USA
0053300000B331B,"ANON_USER_2007","1496876488.124",USA
0053300000B331B,"ANON_USER_2007","1496876533.972",USA
0054000000B9713,"ANON_USER_828","1496877364.761",USA
005400000037335,"ANON_USER_2545","1496877440.059",EMEA
005400000033931,"ANON_USER_1519","1496878157.931",USA
005400000037335,"ANON_USER_1539","1496878385.857",APAC
005400000037335,"ANON_USER_1123","1496878705.410",EMEA
0053300000B9B22,"ANON_USER_1385","1496879430.747",APAC
0053300000B9B1K,"ANON_USER_10","1496879546.494",USA
00533000007JB0K,"ANON_USER_1567","1496880150.569",USA
00533000007JB0K,"ANON_USER_1567","1496880152.296",USA
0054000000337B7,"ANON_USER_976","1496880173.159",EMEA
0054000000337B7,"ANON_USER_976","1496880476.352",EMEA
00533000007B213,"ANON_USER_3049","1496880856.695",USA
00533000007J333,"ANON_USER_1758","1496881032.468",USA
0053300000B7J13,"ANON_USER_996","1496881274.212",USA
0053300000B9231,"ANON_USER_2112","1496882023.543",EMEA
0053300000B331B,"ANON_USER_1361","1496882028.624",USA
0054000000B33B3,"ANON_USER_2127","1496882683.880",USA
0054000000B9B9J,"ANON_USER_3178","1496882816.651",USA
0054000000B9B9J,"ANON_USER_3178","1496882831.238",USA
0054000000B9B9J,"ANON_USER_3178","1496882869.793",USA
0054000000B9B9J,"ANON_USER_3178","1496883193.711",USA
00533000007B322,"ANON_USER_2381","1496885385.487",APAC
0054000000B27KB,"ANON_USER_2838","1496885427.910",USA
00533000007JB0K,"ANON_USER_1255","1496886741.525",APAC
00533000007J321,"ANON_USER_1852","1496888387.362",USA
0053300000B3K13,"ANON_USER_3029","1496894090.129",USA
0053300000B32B2,"ANON_USER_1717","1496895195.807",USA
005330000039229,"ANON_USER_1562","1496895794.945",USA
005330000039229,"ANON_USER_2262","1496896266.124",USA
0053300000B33K0,"ANON_USER_1717","1496896465.614",USA
0053300000B33K0,"ANON_USER_1717","1496896466.724",USA
0053300000B33K0,"ANON_USER_2776","1496896696.469",USA
0053300000B3137,"ANON_USER_2271","1497005397.532",USA
0054000000BJ7B1,"ANON_USER_433","1497006770.726",USA
0054000000BJ7B1,"ANON_USER_384","1497006979.588",APAC
0053300000B7233,"ANON_USER_1642","1497008908.249",APAC
0053300000B32B3,"ANON_USER_3215","1497009339.787",USA
0053300000B32B3,"ANON_USER_3215","1497009389.584",USA
0053300000B32B3,"ANON_USER_3215","1497009430.699",USA
0053300000B32B3,"ANON_USER_3215","1497009432.160",USA
00533000007J3J0,"ANON_USER_2356","1497009551.445",USA
0053300000BB3G1,"ANON_USER_1626","1497009922.312",USA
0053300000BB3G1,"ANON_USER_1626","1497009922.941",USA
0053300000B7730,"ANON_USER_2901","1497010005.533",USA
0053300000B7730,"ANON_USER_2901","1497010007.874",USA
0053300000B7730,"ANON_USER_2901","1497010025.262",USA
0053300000B7730,"ANON_USER_2901","1497010026.067",USA
00533000007J3J0,"ANON_USER_2356","1497010618.573",USA
00540000003B233,"ANON_USER_774","1497011292.829",APAC
00540000003B233,"ANON_USER_774","1497011325.439",APAC
0053300000B0B74,"ANON_USER_2593","1497011542.494",EMEA
,"ANON_USER_217","1497011726.555",USA
00533000007B213,"ANON_USER_356","1497012327.283",USA
00533000007B213,"ANON_USER_356","1497012358.165",USA
0053300000B32BB,"ANON_USER_2643","1497012449.710",USA
0053300000B773A,"ANON_USER_1735","1497013092.876",USA
00533000003KK92,"ANON_USER_1543","1497013149.729",USA
0053300000BJAB9,"ANON_USER_3206","1497013300.692",USA
0053300000BJAB9,"ANON_USER_3206","1497013317.001",USA
0053300000BJAB9,"ANON_USER_3072","1497013329.660",USA
0053300000BJAB9,"ANON_USER_3072","1497013357.440",USA
0053300000BJAB9,"ANON_USER_3072","1497013383.993",USA
00533000007B2BB,"ANON_USER_887","1497013416.598",USA
00533000007B2BB,"ANON_USER_887","1497013416.695",USA
0053300000BJAB9,"ANON_USER_3206","1497013421.677",USA
0053300000BJAB9,"ANON_USER_3206","1497013446.394",USA
0054000000B322J,"ANON_USER_1543","1497013507.533",USA
0053300000B9B92,"ANON_USER_115","1497013831.629",USA
0053300000B327J,"ANON_USER_2694","1497014142.936",EMEA
0053300000B33K5,"ANON_USER_2521","1497014438.090",USA
005400000032G37,"ANON_USER_835","1497015112.431",USA
005400000032G37,"ANON_USER_835","1497015169.543",USA
0054000000B2123,"ANON_USER_425","1497015791.946",EMEA
0053300000BB373,"ANON_USER_433","1497016433.766",USA
0053300000BKK7B,"ANON_USER_2330","1497016722.795",EMEA
0053300000B323K,"ANON_USER_2777","1497017042.517",USA
005400000032K13,"ANON_USER_2173","1497017082.133",USA
0053300000BB9K1,"ANON_USER_1477","1497017300.475",USA
0053300000BB9K1,"ANON_USER_1477","1497017342.268",USA
00533000007J332,"ANON_USER_2961","1497017346.592",USA
0053300000B323K,"ANON_USER_2777","1497017357.229",USA
0053300000BB9K1,"ANON_USER_1477","1497017368.917",USA
0053300000BB9K1,"ANON_USER_1477","1497017407.005",USA
0053300000B9B14,"ANON_USER_52","1497017417.584",EMEA
0053300000B323K,"ANON_USER_1690","1497017450.863",USA
0053300000B323K,"ANON_USER_1690","1497017484.211",USA
0053300000B9B14,"ANON_USER_52","1497017494.932",EMEA
0053300000B9B14,"ANON_USER_52","1497017495.436",EMEA
0053300000B323K,"ANON_USER_2777","1497017498.072",USA
0053300000BB9K1,"ANON_USER_1477","1497017562.806",USA
0054000000332K7,"ANON_USER_2854","1497017623.371",USA
0053300000BB9K1,"ANON_USER_1477","1497017640.518",USA
0053300000B323K,"ANON_USER_1690","1497017712.134",USA
,"ANON_USER_425","1497017742.543",EMEA
0054000000332K7,"ANON_USER_2854","1497017746.037",USA
00533000007J332,"ANON_USER_2961","1497017862.772",USA
00533000007J332,"ANON_USER_3249","1497017877.276",APAC
00533000007J332,"ANON_USER_3249","1497018438.981",APAC
00533000003K7B9,"ANON_USER_2032","1497018573.762",USA
0053300000BKK7B,"ANON_USER_3170","1497018599.622",EMEA
00533000003K7B9,"ANON_USER_2032","1497018633.585",USA
0053300000BB9K1,"ANON_USER_1477","1497018645.641",USA
0053300000BB9K1,"ANON_USER_1477","1497018686.324",USA
0053300000B0019,"ANON_USER_2095","1497018773.608",EMEA
0053300000B0019,"ANON_USER_2095","1497018815.535",EMEA
0054000000B227J,"ANON_USER_163","1497018869.623",USA
0053300000B9B92,"ANON_USER_887","1497018979.935",USA
0053300000B9B92,"ANON_USER_887","1497019015.759",USA
0053300000BB03B,"ANON_USER_1183","1497019078.934",APAC
0054000000335BA,"ANON_USER_1734","1497019144.786",USA
0054000000335BA,"ANON_USER_1734","1497019152.036",USA
0054000000335BA,"ANON_USER_1734","1497019155.452",USA
0053300000B7339,"ANON_USER_2419","1497019515.748",USA
0053300000B323J,"ANON_USER_1297","1497019521.739",USA
0053300000B323K,"ANON_USER_1297","1497019556.777",USA
0054000000B3973,"ANON_USER_2698","1497019563.185",USA
0054000000B3973,"ANON_USER_2698","1497019563.428",USA
0053300000B7730,"ANON_USER_852","1497019586.026",APAC
0053300000B7339,"ANON_USER_2419","1497019619.990",USA
0054000000B3037,"ANON_USER_2227","1497019693.619",USA
0053300000B9B14,"ANON_USER_3308","1497019798.665",USA
0054000000B2K99,"ANON_USER_37","1497019799.244",USA
0054000000B3A73,"ANON_USER_2153","1497019807.442",USA
0053300000B9B14,"ANON_USER_3308","1497019856.570",USA
0053300000B9B14,"ANON_USER_3308","1497019863.110",USA
0054000000B3A73,"ANON_USER_2153","1497019914.088",USA
0054000000B3A73,"ANON_USER_2153","1497019938.346",USA
0054000000B3A73,"ANON_USER_2153","1497020005.579",USA
0054000000B3A73,"ANON_USER_2153","1497020024.948",USA
0054000000B3A73,"ANON_USER_2153","1497020030.405",USA
0053300000B33K5,"ANON_USER_887","1497020043.098",USA
0053300000B33K5,"ANON_USER_887","1497020043.422",USA
0054000000B3A73,"ANON_USER_2153","1497020053.274",USA
0054000000B3A73,"ANON_USER_2153","1497020063.473",USA
0054000000B3A73,"ANON_USER_2153","1497020064.343",USA
00533000007J393,"ANON_USER_2854","1497020080.824",USA
0053300000B33K5,"ANON_USER_887","1497020081.410",USA
00533000007J393,"ANON_USER_2854","1497020187.034",USA
005400000032077,"ANON_USER_49","1497020249.400",USA
0054000000B3973,"ANON_USER_1098","1497020438.193",USA
00533000007J393,"ANON_USER_2854","1497020470.307",USA
0054000000B9739,"ANON_USER_593","1497020528.986",USA
00533000007J393,"ANON_USER_2854","1497020577.926",USA
0053300000BB373,"ANON_USER_988","1497020733.331",USA
00533000007B293,"ANON_USER_1441","1497020816.977",USA
00533000007J393,"ANON_USER_2854","1497020856.994",USA
0054000000B237K,"ANON_USER_2854","1497020885.990",USA
0053300000BKK7B,"ANON_USER_2569","1497020941.178",USA
0054000000B237K,"ANON_USER_2854","1497021033.365",USA
0053300000B7339,"ANON_USER_1628","1497021143.640",USA
0053300000B7339,"ANON_USER_1628","1497021143.915",USA
0053300000B33K5,"ANON_USER_739","1497021191.494",USA
0053300000B33K5,"ANON_USER_739","1497021191.541",USA
0053300000B33K5,"ANON_USER_739","1497021208.675",USA
0053300000BB033,"ANON_USER_2009","1497021215.275",USA
0053300000B9B92,"ANON_USER_74","1497021291.987",USA
0053300000B9B92,"ANON_USER_415","1497021300.872",USA
0053300000B0K39,"ANON_USER_3309","1497021326.272",USA
0053300000B9B0J,"ANON_USER_194","1497021429.930",EMEA
00533000007B293,"ANON_USER_1441","1497021589.492",USA
00533000007B293,"ANON_USER_1441","1497021628.715",USA
00533000007B239,"ANON_USER_483","1497021632.661",USA
00533000007B293,"ANON_USER_2249","1497021634.423",USA
00533000007B239,"ANON_USER_483","1497021671.040",USA
0053300000B331B,"ANON_USER_1361","1497021684.560",USA
,"ANON_USER_217","1497021818.826",USA
00533000007B293,"ANON_USER_2249","1497021979.842",USA
0054000000BJB2B,"ANON_USER_2864","1497022353.520",USA
0053300000B3397,"ANON_USER_1690","1497022450.039",USA
0053300000B3397,"ANON_USER_1690","1497022450.436",USA
0054000000BA331,"ANON_USER_2864","1497022475.432",USA
0054000000BA497,"ANON_USER_2820","1497022522.465",EMEA
0054000000BA497,"ANON_USER_2820","1497022710.864",EMEA
00533000007J337,"ANON_USER_898","1497022746.632",USA
00533000007JB22,"ANON_USER_791","1497022808.470",USA
0053300000B7120,"ANON_USER_1466","1497023090.556",APAC
00533000003K7B9,"ANON_USER_2587","1497023108.124",USA
0054000000B3393,"ANON_USER_3272","1497023275.787",USA
0053300000B9B1K,"ANON_USER_1236","1497023345.494",USA
0054000000B7KB1,"ANON_USER_345","1497023528.640",USA
0053300000BKK7B,"ANON_USER_1051","1497023544.967",USA
0053300000BKK7B,"ANON_USER_1051","1497023545.673",USA
00533000007JBB7,"ANON_USER_3308","1497023549.289",USA
00533000007JBB7,"ANON_USER_3308","1497023550.435",USA
0054000000B9739,"ANON_USER_593","1497023623.902",USA
0053300000B7339,"ANON_USER_978","1497023745.100",USA
0053300000B7339,"ANON_USER_978","1497023893.695",USA
0053300000B7339,"ANON_USER_978","1497023926.712",USA
0053300000B31J2,"ANON_USER_418","1497024043.466",APAC
0053300000B31J2,"ANON_USER_1428","1497024044.675",USA
0053300000B31J2,"ANON_USER_418","1497024129.911",APAC
005400000030B92,"ANON_USER_250","1497024274.597",USA
0053300000B30G7,"ANON_USER_2341","1497024345.543",USA
0053300000B7730,"ANON_USER_25","1497024366.567",APAC
005330000073K4K,"ANON_USER_2044","1497024492.856",APAC
0054000000B3131,"ANON_USER_2733","1497024567.345",EMEA
0053300000B39B3,"ANON_USER_2095","1497024634.023",EMEA
0054000000324K7,"ANON_USER_2411","1497024739.125",EMEA
0054000000324K7,"ANON_USER_2411","1497024740.071",EMEA
0053300000B3BBJ,"ANON_USER_2168","1497024790.626",USA
0053300000B30G7,"ANON_USER_2341","1497024880.645",USA
0054000000B3973,"ANON_USER_699","1497024975.366",USA
0054000000B2431,"ANON_USER_3158","1497025413.508",USA
0054000000B2K79,"ANON_USER_2402","1497025426.053",EMEA
0053300000B7339,"ANON_USER_2189","1497025730.117",USA
0054000000B2K79,"ANON_USER_2402","1497025946.221",EMEA
0053300000B331B,"ANON_USER_566","1497026194.073",USA
0053300000B31J2,"ANON_USER_967","1497026477.667",USA
0053300000B31J2,"ANON_USER_967","1497026479.414",USA
0053300000B31J2,"ANON_USER_967","1497026546.659",USA
0053300000B003K,"ANON_USER_2334","1497026669.367",USA
0054000000B9713,"ANON_USER_22","1497026708.600",APAC
0054000000B3973,"ANON_USER_3055","1497026951.417",USA
0053300000B003K,"ANON_USER_2334","1497026956.009",USA
0054000000B3973,"ANON_USER_3055","1497026976.823",USA
0054000000B7KB1,"ANON_USER_201","1497027002.576",USA
0053300000B32K0,"ANON_USER_1705","1497027032.981",APAC
00540000003B3B3,"ANON_USER_3215","1497027398.098",USA
0054000000B7KB1,"ANON_USER_124","1497027520.171",USA
00533000007J9B2,"ANON_USER_2106","1497027678.151",USA
0054000000B9B9J,"ANON_USER_20","1497027694.929",USA
0053300000BBK70,"ANON_USER_2245","1497027779.185",APAC
0053300000BBK70,"ANON_USER_1316","1497027792.612",APAC
00533000003K3B1,"ANON_USER_2521","1497027886.724",USA
0053300000B7K7B,"ANON_USER_131","1497028012.182",USA
0053300000B33K5,"ANON_USER_3308","1497028360.434",USA
0053300000B33K5,"ANON_USER_3308","1497028360.997",USA
0053300000B33K5,"ANON_USER_3308","1497028377.639",USA
00533000003KKB7,"ANON_USER_1343","1497028671.729",EMEA
00533000003KKB7,"ANON_USER_2331","1497028673.126",USA
00533000003KKB7,"ANON_USER_2331","1497028685.693",USA
00533000003KKB7,"ANON_USER_1343","1497028692.203",EMEA
0054000000B3393,"ANON_USER_3272","1497028762.556",USA
0053300000B2333,"ANON_USER_444","1497028804.766",EMEA
0053300000B3332,"ANON_USER_1734","1497028978.931",USA
0054000000B3393,"ANON_USER_3272","1497029038.496",USA
0053300000B3313,"ANON_USER_540","1497029156.394",USA
00533000007J9B2,"ANON_USER_2106","1497029279.602",USA
0053300000B3313,"ANON_USER_540","1497029292.186",USA
00533000007J337,"ANON_USER_898","1497029292.800",USA
0053300000B3313,"ANON_USER_540","1497029327.685",USA
00533000007J33A,"ANON_USER_863","1497029661.831",USA
0053300000B3313,"ANON_USER_449","1497029716.135",USA
0054000000B237K,"ANON_USER_2854","1497029731.185",USA
005400000033931,"ANON_USER_861","1497029744.193",USA
005400000033931,"ANON_USER_861","1497029800.600",USA
0053300000B3332,"ANON_USER_1472","1497029830.820",USA
0053300000B3332,"ANON_USER_1472","1497029832.779",USA
0053300000B3313,"ANON_USER_449","1497029888.371",USA
0053300000B3313,"ANON_USER_449","1497029908.571",USA
0053300000B3313,"ANON_USER_449","1497029921.618",USA
0053300000B39B3,"ANON_USER_3217","1497029924.988",USA
00533000007J33A,"ANON_USER_863","1497029991.482",USA
005400000037333,"ANON_USER_855","1497030022.465",APAC
0053300000B3313,"ANON_USER_449","1497030033.474",USA
0053300000B3332,"ANON_USER_1472","1497030077.739",USA
00533000003K3B1,"ANON_USER_2766","1497030175.841",EMEA
0053300000B3313,"ANON_USER_2575","1497030370.058",USA
0053300000B3313,"ANON_USER_2575","1497030370.771",USA
0053300000B39B3,"ANON_USER_3217","1497030625.244",USA
0054000000B3393,"ANON_USER_3272","1497030686.015",USA
0054000000B3393,"ANON_USER_3272","1497030686.754",USA
00533000003K7B9,"ANON_USER_1598","1497030805.377",APAC
0054000000B7KB1,"ANON_USER_3300","1497030811.313",USA
0054000000B3K37,"ANON_USER_452","1497030881.484",USA
0053300000B27KB,"ANON_USER_387","1497031098.002",USA
00533000007JB0K,"ANON_USER_2469","1497031552.361",USA
0054000000037K9,"ANON_USER_59","1497031597.513",EMEA
0054000000B3393,"ANON_USER_3272","1497031733.170",USA
00533000007JB0K,"ANON_USER_2469","1497031867.713",USA
00533000007JB0K,"ANON_USER_2469","1497031869.210",USA
00533000003977J,"ANON_USER_2644","1497032043.443",APAC
005400000032073,"ANON_USER_522","1497032048.325",USA
0053300000B331B,"ANON_USER_291","1497032103.628",USA
00533000007JB0K,"ANON_USER_2469","1497032204.004",USA
00533000007JB0K,"ANON_USER_2469","1497032205.516",USA
00533000007JB0K,"ANON_USER_2469","1497032222.377",USA
005400000032073,"ANON_USER_522","1497032281.874",USA
00533000007JBB7,"ANON_USER_3161","1497032321.296",APAC
0053300000B3BBJ,"ANON_USER_1722","1497032472.248",USA
0053300000B3BBJ,"ANON_USER_1722","1497032493.050",USA
0053300000B3BBJ,"ANON_USER_1722","1497032507.163",USA
0053300000BK39G,"ANON_USER_159","1497032561.245",USA
00533000007JB0K,"ANON_USER_2469","1497032618.708",USA
00533000007JB0K,"ANON_USER_2469","1497032619.054",USA
0053300000BK39G,"ANON_USER_1344","1497032696.334",APAC
0054000000BA497,"ANON_USER_804","1497032926.618",USA
0054000000B3973,"ANON_USER_3159","1497032976.174",USA
00533000007J332,"ANON_USER_1709","1497033012.219",USA
0054000000B3973,"ANON_USER_3159","1497033023.613",USA
0054000000B3973,"ANON_USER_3159","1497033039.971",USA
0054000000B3973,"ANON_USER_3159","1497033047.401",USA
0054000000B3973,"ANON_USER_3159","1497033048.234",USA
00540000003339B,"ANON_USER_2480","1497033069.037",USA
0053300000B7730,"ANON_USER_2076","1497033353.100",USA
0054000000B9713,"ANON_USER_1323","1497033523.546",USA
0053300000B331B,"ANON_USER_1135","1497033569.141",USA
0054000000BA497,"ANON_USER_804","1497033681.758",USA
00533000007JBB7,"ANON_USER_3161","1497034103.677",APAC
00533000007JBB7,"ANON_USER_3161","1497034104.942",APAC
0054000000373B2,"ANON_USER_2115","1497034160.812",EMEA
0053300000B3313,"ANON_USER_1582","1497034338.774",EMEA
00533000003KK92,"ANON_USER_1359","1497034373.661",APAC
00533000007B293,"ANON_USER_1019","1497034389.304",USA
00533000007B293,"ANON_USER_1019","1497034408.790",USA
0054000000373B2,"ANON_USER_1151","1497034423.233",EMEA
0053300000B3BBJ,"ANON_USER_2445","1497034441.784",EMEA
0053300000B3BBJ,"ANON_USER_2445","1497034459.615",EMEA
0053300000B3BBJ,"ANON_USER_2445","1497034476.274",EMEA
00533000007JBB7,"ANON_USER_3161","1497034532.410",APAC
0054000000B9713,"ANON_USER_1124","1497034717.974",USA
0053300000BK39G,"ANON_USER_1934","1497034851.052",USA
0053300000BK39G,"ANON_USER_728","1497034891.822",APAC
0053300000BK39G,"ANON_USER_3270","1497034929.414",USA
00533000007313B,"ANON_USER_3155","1497035057.143",APAC
0053300000B72KB,"ANON_USER_1525","1497035197.921",EMEA
0054000000373B2,"ANON_USER_1151","1497035222.287",EMEA
0053300000B72KB,"ANON_USER_1525","1497035244.843",EMEA
00533000007J337,"ANON_USER_511","1497035541.106",USA
00533000007J337,"ANON_USER_511","1497035542.241",USA
00533000003KKB7,"ANON_USER_3165","1497035947.485",USA
0054000000373B2,"ANON_USER_1475","1497035957.446",EMEA
00533000007J333,"ANON_USER_371","1497036105.425",USA
005330000039771,"ANON_USER_2865","1497036252.586",USA
0054000000373B2,"ANON_USER_1475","1497036268.782",EMEA
005400000033533,"ANON_USER_452","1497036354.128",USA
0054000000373B2,"ANON_USER_1475","1497036354.271",EMEA
00533000007J333,"ANON_USER_371","1497036361.885",USA
00533000007J337,"ANON_USER_511","1497036374.560",USA
0054000000373B2,"ANON_USER_962","1497036456.616",USA
00540000003B999,"ANON_USER_2979","1497036526.009",USA
00540000003B999,"ANON_USER_2979","1497036534.050",USA
00540000003B999,"ANON_USER_2979","1497036538.507",USA
00533000003K7B2,"ANON_USER_1637","1497036572.741",USA
0054000000373B2,"ANON_USER_962","1497036573.498",USA
0054000000B2A9B,"ANON_USER_1711","1497036642.186",USA
00533000007J337,"ANON_USER_511","1497036689.279",USA
0054000000B2A9B,"ANON_USER_1711","1497036845.487",USA
0054000000B2A9B,"ANON_USER_1711","1497036894.195",USA
0054000000BJ773,"ANON_USER_3098","1497036936.122",USA
0053300000BB373,"ANON_USER_2461","1497037004.482",EMEA
0054000000373B2,"ANON_USER_3248","1497037175.650",USA
00533000007J333,"ANON_USER_2119","1497037198.110",USA
00533000007J333,"ANON_USER_2119","1497037214.387",USA
00533000007J333,"ANON_USER_2119","1497037306.555",USA
00533000007J333,"ANON_USER_2119","1497037344.593",USA
0054000000373B2,"ANON_USER_3248","1497037436.401",USA
005400000033931,"ANON_USER_529","1497037442.615",USA
005400000033931,"ANON_USER_551","1497037458.215",USA
00540000003003B,"ANON_USER_3275","1497037521.392",EMEA
00540000003JB30,"ANON_USER_2485","1497037627.523",USA
0054000000B2933,"ANON_USER_2620","1497037883.574",EMEA
0054000000B2933,"ANON_USER_1187","1497038045.155",USA
00533000007B213,"ANON_USER_2888","1497038192.010",USA
00533000007B213,"ANON_USER_2888","1497038208.890",USA
0053300000BB40B,"ANON_USER_2987","1497038331.113",EMEA
0054000000B2373,"ANON_USER_2237","1497038542.177",USA
0054000000B2373,"ANON_USER_2237","1497038546.712",USA
0054000000B2373,"ANON_USER_2237","1497038550.691",USA
0054000000B2373,"ANON_USER_2237","1497038551.529",USA
00540000003JK92,"ANON_USER_3082","1497038594.044",EMEA
00540000003JK92,"ANON_USER_3082","1497038600.791",EMEA
0053300000B0327,"ANON_USER_1666","1497038870.342",EMEA
0054000000B3393,"ANON_USER_1206","1497039049.644",USA
0054000000B3393,"ANON_USER_1206","1497039050.227",USA
0054000000B3393,"ANON_USER_1583","1497039096.475",APAC
0054000000B3393,"ANON_USER_2013","1497039199.628",EMEA
0054000000B3393,"ANON_USER_2013","1497039248.891",EMEA
0054000000B3393,"ANON_USER_2013","1497039275.950",EMEA
0054000000B3393,"ANON_USER_2013","1497039276.752",EMEA
0054000000B3393,"ANON_USER_1583","1497039334.681",APAC
0054000000B3393,"ANON_USER_1206","1497039372.320",USA
0053300000B7920,"ANON_USER_1409","1497039490.058",USA
0053300000B7920,"ANON_USER_1409","1497039761.032",USA
0054000000B2431,"ANON_USER_1778","1497039818.942",USA
0053300000B7920,"ANON_USER_1409","1497039841.798",USA
0053300000B3BBJ,"ANON_USER_1736","1497039939.705",EMEA
0053300000B3BBJ,"ANON_USER_1736","1497039949.785",EMEA
0053300000B72J9,"ANON_USER_2266","1497039969.838",USA
0053300000B7JB1,"ANON_USER_2055","1497040872.098",EMEA
0053300000B7JB1,"ANON_USER_899","1497040872.574",USA
0053300000B7JB1,"ANON_USER_2055","1497040923.555",EMEA
0053300000B7JB1,"ANON_USER_899","1497040924.465",USA
0053300000B3332,"ANON_USER_1472","1497041148.962",USA
0053300000B3332,"ANON_USER_1472","1497041150.016",USA
00533000007JB0K,"ANON_USER_18","1497041329.206",USA
00533000007JB0K,"ANON_USER_1226","1497041331.139",APAC
00533000007JB0K,"ANON_USER_1375","1497041338.980",EMEA
0053300000B3332,"ANON_USER_1472","1497041377.635",USA
0053300000B3332,"ANON_USER_1472","1497041447.831",USA
0053300000B3332,"ANON_USER_1472","1497041449.134",USA
0054000000B3973,"ANON_USER_1723","1497041625.480",USA
0053300000B331B,"ANON_USER_3020","1497041639.559",USA
0054000000B3973,"ANON_USER_1723","1497041658.304",USA
0054000000B3973,"ANON_USER_1723","1497041701.225",USA
0054000000B3973,"ANON_USER_1723","1497041713.152",USA
0054000000B3973,"ANON_USER_1723","1497041716.040",USA
0054000000B3973,"ANON_USER_1795","1497041735.953",USA
0053300000BB373,"ANON_USER_3088","1497041738.015",USA
0053300000B32B3,"ANON_USER_219","1497041863.845",EMEA
0053300000B331B,"ANON_USER_2274","1497041901.020",USA
00533000007JBB7,"ANON_USER_264","1497041902.895",USA
0053300000B3313,"ANON_USER_2818","1497041929.050",USA
0053300000B3313,"ANON_USER_2818","1497041950.536",USA
0053300000B3313,"ANON_USER_2818","1497041951.170",USA
00533000007J337,"ANON_USER_1870","1497042268.360",USA
00533000007J337,"ANON_USER_1870","1497042352.018",USA
0053300000B331B,"ANON_USER_1950","1497042499.797",USA
0053300000B331B,"ANON_USER_1459","1497042592.326",EMEA
0053300000B32B3,"ANON_USER_3215","1497042594.926",USA
0054000000B2933,"ANON_USER_2997","1497042643.087",EMEA
0053300000B331B,"ANON_USER_2801","1497042697.045",APAC
